user_id,clinic_id,role,event_name,timestamp
U00896,C035,admin,note_finalized,2026-01-10 02:41:10.556643+00:00
U00897,C029,clinician,signup_completed,2026-01-02 18:49:10.556643+00:00
U00897,C029,clinician,workspace_created,2026-01-02 19:03:10.556643+00:00
U00897,C029,clinician,email_verified,2026-01-02 19:08:10.556643+00:00
U00897,C029,clinician,consult_created,2026-01-03 16:49:10.556643+00:00
U00897,C029,clinician,consult_completed,2026-01-03 17:07:10.556643+00:00
U00897,C029,clinician,note_finalized,2026-01-03 17:57:10.556643+00:00
U00898,C025,admin,signup_completed,2026-01-06 06:49:10.556643+00:00
U00898,C025,admin,email_verified,2026-01-06 07:01:10.556643+00:00
U00898,C025,admin,workspace_created,2026-01-06 07:45:10.556643+00:00
U00898,C025,admin,consult_created,2026-01-06 07:49:10.556643+00:00
U00898,C025,admin,consult_completed,2026-01-06 08:28:10.556643+00:00
U00898,C025,admin,note_finalized,2026-01-06 09:11:10.556643+00:00
U00899,C002,clinician,signup_completed,2025-12-26 06:49:10.556643+00:00
U00899,C002,clinician,email_verified,2025-12-26 07:09:10.556643+00:00
U00899,C002,clinician,workspace_created,2025-12-26 08:07:10.556643+00:00
U00900,C013,admin,signup_completed,2025-12-30 00:49:10.556643+00:00
U00900,C013,admin,email_verified,2025-12-30 01:07:10.556643+00:00
U00900,C013,admin,workspace_created,2025-12-30 01:54:10.556643+00:00
U00900,C013,admin,consult_created,2025-12-30 14:49:10.556643+00:00
U00900,C013,admin,consult_completed,2025-12-30 15:28:10.556643+00:00
U00900,C013,admin,note_finalized,2025-12-30 16:10:10.556643+00:00
U00901,C033,admin,signup_completed,2025-12-25 19:49:10.556643+00:00
U00901,C033,admin,email_verified,2025-12-25 20:09:10.556643+00:00
U00901,C033,admin,workspace_created,2025-12-25 20:28:10.556643+00:00
U00901,C033,admin,consult_created,2025-12-27 08:49:10.556643+00:00
U00901,C033,admin,note_finalized,2025-12-27 09:17:10.556643+00:00
U00901,C033,admin,consult_completed,2025-12-27 09:41:10.556643+00:00
U00902,C016,clinician,signup_completed,2026-01-03 13:49:10.556643+00:00
U00902,C016,clinician,email_verified,2026-01-03 14:13:10.556643+00:00
U00902,C016,clinician,workspace_created,2026-01-03 14:35:10.556643+00:00
U00902,C016,clinician,consult_created,2026-01-04 23:49:10.556643+00:00
U00902,C016,clinician,note_finalized,2026-01-05 00:06:10.556643+00:00
U00902,C016,clinician,consult_completed,2026-01-05 00:48:10.556643+00:00
U00903,C016,admin,signup_completed,2026-01-02 17:49:10.556643+00:00
U00903,C016,admin,email_verified,2026-01-02 17:56:10.556643+00:00
U00903,C016,admin,workspace_created,2026-01-02 19:03:10.556643+00:00
U00903,C016,admin,consult_created,2026-01-02 22:49:10.556643+00:00
U00903,C016,admin,consult_completed,2026-01-02 23:10:10.556643+00:00
U00903,C016,admin,note_finalized,2026-01-03 00:25:10.556643+00:00
U00903,C016,admin,ehr_sync_connected,2026-01-04 08:49:10.556643+00:00
U00904,C024,clinician,signup_completed,2026-01-07 21:49:10.556643+00:00
U00904,C024,clinician,email_verified,2026-01-07 22:10:10.556643+00:00
U00904,C024,clinician,workspace_created,2026-01-07 22:28:10.556643+00:00
U00904,C024,clinician,consult_created,2026-01-08 13:49:10.556643+00:00
U00904,C024,clinician,note_finalized,2026-01-08 14:21:10.556643+00:00
U00904,C024,clinician,consult_completed,2026-01-08 14:48:10.556643+00:00
U00904,C024,clinician,followup_due,2026-01-18 21:49:10.556643+00:00
U00904,C024,clinician,followup_booked,2026-01-26 21:49:10.556643+00:00
U00905,C014,clinician,signup_completed,2026-01-05 15:49:10.556643+00:00
U00905,C014,clinician,email_verified,2026-01-05 16:18:10.556643+00:00
U00905,C014,clinician,workspace_created,2026-01-05 16:47:10.556643+00:00
U00906,C021,admin,signup_completed,2026-01-09 03:49:10.556643+00:00
U00906,C021,admin,email_verified,2026-01-09 04:07:10.556643+00:00
U00906,C021,admin,workspace_created,2026-01-09 04:43:10.556643+00:00
U00906,C021,admin,consult_created,2026-01-10 14:49:10.556643+00:00
U00906,C021,admin,consult_completed,2026-01-10 15:14:10.556643+00:00
U00906,C021,admin,note_finalized,2026-01-10 16:00:10.556643+00:00
U00906,C021,admin,followup_due,2026-01-15 03:49:10.556643+00:00
U00906,C021,admin,followup_booked,2026-01-15 03:49:10.556643+00:00
U00907,C014,admin,signup_completed,2025-12-31 02:49:10.556643+00:00
U00907,C014,admin,email_verified,2025-12-31 03:03:10.556643+00:00
U00907,C014,admin,workspace_created,2025-12-31 04:00:10.556643+00:00
U00907,C014,admin,consult_created,2025-12-31 12:49:10.556643+00:00
U00907,C014,admin,consult_completed,2025-12-31 13:00:10.556643+00:00
U00907,C014,admin,note_finalized,2025-12-31 13:45:10.556643+00:00
U00908,C028,admin,signup_completed,2025-12-30 17:49:10.556643+00:00
U00908,C028,admin,email_verified,2025-12-30 17:58:10.556643+00:00
U00908,C028,admin,workspace_created,2025-12-30 18:16:10.556643+00:00
U00909,C027,clinician,signup_completed,2026-01-06 09:49:10.556643+00:00
U00909,C027,clinician,email_verified,2026-01-06 09:58:10.556643+00:00
U00909,C027,clinician,workspace_created,2026-01-06 10:15:10.556643+00:00
U00909,C027,clinician,ehr_sync_connected,2026-01-07 08:49:10.556643+00:00
U00909,C027,clinician,consult_created,2026-01-07 20:49:10.556643+00:00
U00909,C027,clinician,consult_completed,2026-01-07 21:32:10.556643+00:00
U00909,C027,clinician,note_finalized,2026-01-07 22:35:10.556643+00:00
U00909,C027,clinician,followup_due,2026-01-17 09:49:10.556643+00:00
U00909,C027,clinician,followup_booked,2026-01-23 09:49:10.556643+00:00
U00910,C012,clinician,signup_completed,2025-12-25 21:49:10.556643+00:00
U00910,C012,clinician,email_verified,2025-12-25 22:05:10.556643+00:00
U00910,C012,clinician,workspace_created,2025-12-25 22:06:10.556643+00:00
U00910,C012,clinician,consult_created,2025-12-26 06:49:10.556643+00:00
U00910,C012,clinician,consult_completed,2025-12-26 07:19:10.556643+00:00
U00910,C012,clinician,note_finalized,2025-12-26 07:51:10.556643+00:00
U00910,C012,clinician,followup_due,2025-12-28 21:49:10.556643+00:00
U00910,C012,clinician,followup_booked,2026-01-01 21:49:10.556643+00:00
U00911,C008,admin,signup_completed,2025-12-29 14:49:10.556643+00:00
U00911,C008,admin,email_verified,2025-12-29 14:55:10.556643+00:00
U00911,C008,admin,workspace_created,2025-12-29 15:02:10.556643+00:00
U00911,C008,admin,consult_created,2025-12-30 00:49:10.556643+00:00
U00911,C008,admin,consult_completed,2025-12-30 01:21:10.556643+00:00
U00911,C008,admin,note_finalized,2025-12-30 01:24:10.556643+00:00
U00912,C009,clinician,signup_completed,2026-01-06 12:49:10.556643+00:00
U00912,C009,clinician,email_verified,2026-01-06 13:13:10.556643+00:00
U00912,C009,clinician,workspace_created,2026-01-06 14:09:10.556643+00:00
U00912,C009,clinician,consult_created,2026-01-07 15:49:10.556643+00:00
U00912,C009,clinician,note_finalized,2026-01-07 16:16:10.556643+00:00
U00912,C009,clinician,consult_completed,2026-01-07 16:46:10.556643+00:00
U00912,C009,clinician,followup_due,2026-01-12 12:49:10.556643+00:00
U00912,C009,clinician,followup_booked,2026-01-12 12:49:10.556643+00:00
U00913,C044,clinician,signup_completed,2025-12-30 05:49:10.556643+00:00
U00913,C044,clinician,email_verified,2025-12-30 06:17:10.556643+00:00
U00913,C044,clinician,workspace_created,2025-12-30 06:38:10.556643+00:00
U00913,C044,clinician,consult_created,2025-12-31 14:49:10.556643+00:00
U00913,C044,clinician,consult_completed,2025-12-31 15:00:10.556643+00:00
U00913,C044,clinician,note_finalized,2025-12-31 16:37:10.556643+00:00
U00914,C017,admin,signup_completed,2026-01-07 09:49:10.556643+00:00
U00914,C017,admin,email_verified,2026-01-07 10:16:10.556643+00:00
U00914,C017,admin,workspace_created,2026-01-07 10:59:10.556643+00:00
U00914,C017,admin,consult_created,2026-01-08 12:49:10.556643+00:00
U00914,C017,admin,consult_completed,2026-01-08 13:49:10.556643+00:00
U00914,C017,admin,note_finalized,2026-01-08 14:17:10.556643+00:00
U00915,C006,admin,signup_completed,2026-01-03 20:49:10.556643+00:00
U00915,C006,admin,email_verified,2026-01-03 20:58:10.556643+00:00
U00915,C006,admin,workspace_created,2026-01-03 21:52:10.556643+00:00
U00915,C006,admin,consult_created,2026-01-04 19:49:10.556643+00:00
U00915,C006,admin,note_finalized,2026-01-04 20:32:10.556643+00:00
U00915,C006,admin,consult_completed,2026-01-04 20:38:10.556643+00:00
U00916,C003,admin,signup_completed,2025-12-24 07:49:10.556643+00:00
U00916,C003,admin,workspace_created,2025-12-24 08:04:10.556643+00:00
U00916,C003,admin,email_verified,2025-12-24 08:08:10.556643+00:00
U00916,C003,admin,consult_created,2025-12-25 08:49:10.556643+00:00
U00916,C003,admin,consult_completed,2025-12-25 09:25:10.556643+00:00
U00916,C003,admin,note_finalized,2025-12-25 10:35:10.556643+00:00
U00917,C041,admin,signup_completed,2026-01-01 15:49:10.556643+00:00
U00917,C041,admin,email_verified,2026-01-01 16:16:10.556643+00:00
U00917,C041,admin,workspace_created,2026-01-01 16:51:10.556643+00:00
U00917,C041,admin,consult_created,2026-01-03 05:49:10.556643+00:00
U00917,C041,admin,consult_completed,2026-01-03 06:37:10.556643+00:00
U00917,C041,admin,note_finalized,2026-01-03 07:49:10.556643+00:00
U00918,C011,admin,signup_completed,2026-01-08 12:49:10.556643+00:00
U00918,C011,admin,email_verified,2026-01-08 13:16:10.556643+00:00
U00918,C011,admin,workspace_created,2026-01-08 13:52:10.556643+00:00
U00918,C011,admin,consult_created,2026-01-09 22:49:10.556643+00:00
U00918,C011,admin,note_finalized,2026-01-09 23:06:10.556643+00:00
U00918,C011,admin,consult_completed,2026-01-09 23:21:10.556643+00:00
U00919,C027,clinician,signup_completed,2025-12-27 10:49:10.556643+00:00
U00919,C027,clinician,email_verified,2025-12-27 11:04:10.556643+00:00
U00919,C027,clinician,workspace_created,2025-12-27 12:17:10.556643+00:00
U00919,C027,clinician,consult_created,2025-12-27 22:49:10.556643+00:00
U00919,C027,clinician,consult_completed,2025-12-27 23:35:10.556643+00:00
U00919,C027,clinician,note_finalized,2025-12-27 23:44:10.556643+00:00
U00920,C015,admin,signup_completed,2026-01-10 21:49:10.556643+00:00
U00920,C015,admin,email_verified,2026-01-10 21:55:10.556643+00:00
U00920,C015,admin,workspace_created,2026-01-10 22:30:10.556643+00:00
U00920,C015,admin,consult_created,2026-01-11 22:49:10.556643+00:00
U00920,C015,admin,consult_completed,2026-01-11 23:37:10.556643+00:00
U00920,C015,admin,note_finalized,2026-01-12 00:44:10.556643+00:00
U00920,C015,admin,followup_due,2026-01-13 21:49:10.556643+00:00
U00920,C015,admin,followup_booked,2026-01-18 21:49:10.556643+00:00
U00921,C038,admin,signup_completed,2026-01-01 01:49:10.556643+00:00
U00921,C038,admin,email_verified,2026-01-01 02:09:10.556643+00:00
U00921,C038,admin,workspace_created,2026-01-01 03:14:10.556643+00:00
U00921,C038,admin,consult_created,2026-01-01 20:49:10.556643+00:00
U00921,C038,admin,consult_completed,2026-01-01 21:30:10.556643+00:00
U00921,C038,admin,note_finalized,2026-01-01 21:42:10.556643+00:00
U00921,C038,admin,followup_due,2026-01-11 01:49:10.556643+00:00
U00922,C024,clinician,signup_completed,2026-01-09 15:49:10.556643+00:00
U00922,C024,clinician,email_verified,2026-01-09 16:07:10.556643+00:00
U00922,C024,clinician,workspace_created,2026-01-09 16:42:10.556643+00:00
U00922,C024,clinician,consult_created,2026-01-09 19:49:10.556643+00:00
U00922,C024,clinician,note_finalized,2026-01-09 20:18:10.556643+00:00
U00922,C024,clinician,consult_completed,2026-01-09 20:40:10.556643+00:00
U00922,C024,clinician,ehr_sync_connected,2026-01-10 21:49:10.556643+00:00
U00922,C024,clinician,followup_due,2026-01-16 15:49:10.556643+00:00
U00923,C041,admin,signup_completed,2025-12-28 08:49:10.556643+00:00
U00923,C041,admin,email_verified,2025-12-28 09:00:10.556643+00:00
U00923,C041,admin,workspace_created,2025-12-28 09:58:10.556643+00:00
U00923,C041,admin,followup_due,2026-01-09 08:49:10.556643+00:00
U00923,C041,admin,followup_booked,2026-01-16 08:49:10.556643+00:00
U00924,C024,admin,signup_completed,2026-01-04 16:49:10.556643+00:00
U00924,C024,admin,workspace_created,2026-01-04 17:13:10.556643+00:00
U00924,C024,admin,email_verified,2026-01-04 17:19:10.556643+00:00
U00924,C024,admin,consult_created,2026-01-06 08:49:10.556643+00:00
U00924,C024,admin,consult_completed,2026-01-06 09:12:10.556643+00:00
U00925,C022,admin,signup_completed,2026-01-01 20:49:10.556643+00:00
U00925,C022,admin,email_verified,2026-01-01 20:59:10.556643+00:00
U00925,C022,admin,workspace_created,2026-01-01 21:20:10.556643+00:00
U00925,C022,admin,consult_created,2026-01-03 10:49:10.556643+00:00
U00925,C022,admin,consult_completed,2026-01-03 11:16:10.556643+00:00
U00925,C022,admin,note_finalized,2026-01-03 12:46:10.556643+00:00
U00925,C022,admin,followup_due,2026-01-10 20:49:10.556643+00:00
U00925,C022,admin,followup_booked,2026-01-10 20:49:10.556643+00:00
U00926,C039,admin,signup_completed,2026-01-03 10:49:10.556643+00:00
U00926,C039,admin,email_verified,2026-01-03 10:59:10.556643+00:00
U00926,C039,admin,workspace_created,2026-01-03 12:13:10.556643+00:00
U00926,C039,admin,consult_created,2026-01-04 15:49:10.556643+00:00
U00926,C039,admin,consult_completed,2026-01-04 16:32:10.556643+00:00
U00926,C039,admin,note_finalized,2026-01-04 16:41:10.556643+00:00
U00927,C019,clinician,signup_completed,2026-01-02 05:49:10.556643+00:00
U00927,C019,clinician,email_verified,2026-01-02 05:54:10.556643+00:00
U00927,C019,clinician,workspace_created,2026-01-02 06:32:10.556643+00:00
U00927,C019,clinician,consult_created,2026-01-03 18:49:10.556643+00:00
U00927,C019,clinician,consult_completed,2026-01-03 19:24:10.556643+00:00
U00927,C019,clinician,note_finalized,2026-01-03 19:31:10.556643+00:00
U00928,C035,clinician,signup_completed,2026-01-11 15:49:10.556643+00:00
U00928,C035,clinician,workspace_created,2026-01-11 16:02:10.556643+00:00
U00928,C035,clinician,email_verified,2026-01-11 16:08:10.556643+00:00
U00928,C035,clinician,consult_created,2026-01-12 18:49:10.556643+00:00
U00928,C035,clinician,consult_completed,2026-01-12 19:00:10.556643+00:00
U00928,C035,clinician,note_finalized,2026-01-12 19:45:10.556643+00:00
U00929,C014,admin,signup_completed,2025-12-29 05:49:10.556643+00:00
U00929,C014,admin,workspace_created,2025-12-29 06:04:10.556643+00:00
U00929,C014,admin,email_verified,2025-12-29 06:17:10.556643+00:00
U00929,C014,admin,consult_created,2025-12-30 12:49:10.556643+00:00
U00929,C014,admin,consult_completed,2025-12-30 13:22:10.556643+00:00
U00929,C014,admin,note_finalized,2025-12-30 13:32:10.556643+00:00
U00930,C011,clinician,signup_completed,2026-01-01 20:49:10.556643+00:00
U00930,C011,clinician,email_verified,2026-01-01 21:08:10.556643+00:00
U00930,C011,clinician,workspace_created,2026-01-01 21:23:10.556643+00:00
U00930,C011,clinician,consult_created,2026-01-02 18:49:10.556643+00:00
U00930,C011,clinician,consult_completed,2026-01-02 19:20:10.556643+00:00
U00930,C011,clinician,note_finalized,2026-01-02 19:53:10.556643+00:00
U00931,C034,clinician,signup_completed,2025-12-24 02:49:10.556643+00:00
U00931,C034,clinician,email_verified,2025-12-24 03:01:10.556643+00:00
U00931,C034,clinician,workspace_created,2025-12-24 04:07:10.556643+00:00
U00931,C034,clinician,consult_created,2025-12-24 12:49:10.556643+00:00
U00931,C034,clinician,consult_completed,2025-12-24 13:35:10.556643+00:00
U00931,C034,clinician,note_finalized,2025-12-24 14:46:10.556643+00:00
U00932,C044,admin,signup_completed,2026-01-05 22:49:10.556643+00:00
U00932,C044,admin,email_verified,2026-01-05 22:53:10.556643+00:00
U00932,C044,admin,workspace_created,2026-01-05 23:53:10.556643+00:00
U00932,C044,admin,consult_created,2026-01-06 13:49:10.556643+00:00
U00932,C044,admin,consult_completed,2026-01-06 14:32:10.556643+00:00
U00932,C044,admin,note_finalized,2026-01-06 15:14:10.556643+00:00
U00932,C044,admin,ehr_sync_connected,2026-01-08 20:49:10.556643+00:00
U00932,C044,admin,followup_due,2026-01-13 22:49:10.556643+00:00
U00932,C044,admin,followup_booked,2026-01-17 22:49:10.556643+00:00
U00933,C027,admin,signup_completed,2025-12-26 17:49:10.556643+00:00
U00933,C027,admin,email_verified,2025-12-26 18:09:10.556643+00:00
U00933,C027,admin,workspace_created,2025-12-26 18:50:10.556643+00:00
U00933,C027,admin,template_selected,2025-12-27 10:49:10.556643+00:00
U00934,C007,clinician,signup_completed,2026-01-06 06:49:10.556643+00:00
U00934,C007,clinician,email_verified,2026-01-06 06:53:10.556643+00:00
U00934,C007,clinician,workspace_created,2026-01-06 07:07:10.556643+00:00
U00934,C007,clinician,consult_created,2026-01-06 09:49:10.556643+00:00
U00934,C007,clinician,consult_completed,2026-01-06 10:33:10.556643+00:00
U00934,C007,clinician,note_finalized,2026-01-06 11:17:10.556643+00:00
U00935,C033,admin,signup_completed,2026-01-02 15:49:10.556643+00:00
U00935,C033,admin,email_verified,2026-01-02 15:51:10.556643+00:00
U00935,C033,admin,workspace_created,2026-01-02 16:54:10.556643+00:00
U00935,C033,admin,consult_created,2026-01-03 11:49:10.556643+00:00
U00935,C033,admin,consult_completed,2026-01-03 12:42:10.556643+00:00
U00935,C033,admin,note_finalized,2026-01-03 13:14:10.556643+00:00
U00935,C033,admin,ehr_sync_connected,2026-01-04 18:49:10.556643+00:00
U00936,C024,clinician,signup_completed,2026-01-01 09:49:10.556643+00:00
U00936,C024,clinician,email_verified,2026-01-01 10:12:10.556643+00:00
U00936,C024,clinician,workspace_created,2026-01-01 10:56:10.556643+00:00
U00936,C024,clinician,consult_created,2026-01-02 02:49:10.556643+00:00
U00936,C024,clinician,consult_completed,2026-01-02 03:41:10.556643+00:00
U00936,C024,clinician,followup_due,2026-01-10 09:49:10.556643+00:00
U00936,C024,clinician,followup_booked,2026-01-15 09:49:10.556643+00:00
U00937,C016,admin,signup_completed,2026-01-02 08:49:10.556643+00:00
U00937,C016,admin,email_verified,2026-01-02 08:58:10.556643+00:00
U00937,C016,admin,workspace_created,2026-01-02 09:26:10.556643+00:00
U00937,C016,admin,consult_created,2026-01-03 18:49:10.556643+00:00
U00937,C016,admin,consult_completed,2026-01-03 19:16:10.556643+00:00
U00937,C016,admin,note_finalized,2026-01-03 19:22:10.556643+00:00
U00937,C016,admin,ehr_sync_connected,2026-01-03 20:49:10.556643+00:00
U00938,C023,admin,signup_completed,2025-12-30 17:49:10.556643+00:00
U00938,C023,admin,email_verified,2025-12-30 17:53:10.556643+00:00
U00938,C023,admin,workspace_created,2025-12-30 18:20:10.556643+00:00
U00938,C023,admin,template_selected,2025-12-31 13:49:10.556643+00:00
U00939,C038,clinician,signup_completed,2026-01-03 01:49:10.556643+00:00
U00939,C038,clinician,email_verified,2026-01-03 01:51:10.556643+00:00
U00939,C038,clinician,workspace_created,2026-01-03 02:51:10.556643+00:00
U00939,C038,clinician,consult_created,2026-01-03 23:49:10.556643+00:00
U00939,C038,clinician,consult_completed,2026-01-04 00:46:10.556643+00:00
U00939,C038,clinician,note_finalized,2026-01-04 01:06:10.556643+00:00
U00940,C041,admin,signup_completed,2025-12-28 14:49:10.556643+00:00
U00940,C041,admin,email_verified,2025-12-28 15:08:10.556643+00:00
U00940,C041,admin,workspace_created,2025-12-28 16:06:10.556643+00:00
U00940,C041,admin,template_selected,2025-12-29 02:49:10.556643+00:00
U00941,C043,clinician,signup_completed,2026-01-02 23:49:10.556643+00:00
U00941,C043,clinician,email_verified,2026-01-03 00:06:10.556643+00:00
U00941,C043,clinician,workspace_created,2026-01-03 00:28:10.556643+00:00
U00941,C043,clinician,ehr_sync_connected,2026-01-03 17:49:10.556643+00:00
U00941,C043,clinician,consult_created,2026-01-03 19:49:10.556643+00:00
U00941,C043,clinician,consult_completed,2026-01-03 20:17:10.556643+00:00
U00941,C043,clinician,note_finalized,2026-01-03 20:57:10.556643+00:00
U00942,C017,admin,signup_completed,2025-12-25 16:49:10.556643+00:00
U00942,C017,admin,email_verified,2025-12-25 16:53:10.556643+00:00
U00942,C017,admin,workspace_created,2025-12-25 17:12:10.556643+00:00
U00942,C017,admin,ehr_sync_connected,2025-12-26 03:49:10.556643+00:00
U00942,C017,admin,consult_created,2025-12-26 05:49:10.556643+00:00
U00942,C017,admin,note_finalized,2025-12-26 06:08:10.556643+00:00
U00942,C017,admin,consult_completed,2025-12-26 06:47:10.556643+00:00
U00942,C017,admin,followup_due,2025-12-28 16:49:10.556643+00:00
U00942,C017,admin,followup_booked,2026-01-03 16:49:10.556643+00:00
U00943,C039,clinician,signup_completed,2026-01-08 09:49:10.556643+00:00
U00943,C039,clinician,email_verified,2026-01-08 10:16:10.556643+00:00
U00943,C039,clinician,workspace_created,2026-01-08 11:03:10.556643+00:00
U00943,C039,clinician,consult_created,2026-01-09 08:49:10.556643+00:00
U00943,C039,clinician,consult_completed,2026-01-09 09:44:10.556643+00:00
U00943,C039,clinician,note_finalized,2026-01-09 10:33:10.556643+00:00
U00943,C039,clinician,ehr_sync_connected,2026-01-10 13:49:10.556643+00:00
U00944,C022,clinician,signup_completed,2026-01-02 02:49:10.556643+00:00
U00944,C022,clinician,email_verified,2026-01-02 02:58:10.556643+00:00
U00944,C022,clinician,workspace_created,2026-01-02 03:52:10.556643+00:00
U00944,C022,clinician,consult_created,2026-01-03 04:49:10.556643+00:00
U00944,C022,clinician,consult_completed,2026-01-03 05:14:10.556643+00:00
U00944,C022,clinician,ehr_sync_connected,2026-01-03 06:49:10.556643+00:00
U00945,C025,clinician,signup_completed,2026-01-09 22:49:10.556643+00:00
U00945,C025,clinician,email_verified,2026-01-09 23:00:10.556643+00:00
U00945,C025,clinician,workspace_created,2026-01-09 23:49:10.556643+00:00
U00945,C025,clinician,consult_created,2026-01-10 20:49:10.556643+00:00
U00945,C025,clinician,consult_completed,2026-01-10 21:00:10.556643+00:00
U00945,C025,clinician,note_finalized,2026-01-10 21:25:10.556643+00:00
U00946,C003,clinician,signup_completed,2025-12-24 14:49:10.556643+00:00
U00946,C003,clinician,email_verified,2025-12-24 15:18:10.556643+00:00
U00946,C003,clinician,workspace_created,2025-12-24 16:07:10.556643+00:00
U00946,C003,clinician,consult_created,2025-12-24 18:49:10.556643+00:00
U00946,C003,clinician,consult_completed,2025-12-24 19:10:10.556643+00:00
U00946,C003,clinician,note_finalized,2025-12-24 20:18:10.556643+00:00
U00947,C023,clinician,signup_completed,2026-01-07 00:49:10.556643+00:00
U00947,C023,clinician,email_verified,2026-01-07 01:12:10.556643+00:00
U00947,C023,clinician,workspace_created,2026-01-07 01:37:10.556643+00:00
U00947,C023,clinician,consult_created,2026-01-07 10:49:10.556643+00:00
U00947,C023,clinician,consult_completed,2026-01-07 10:59:10.556643+00:00
U00947,C023,clinician,note_finalized,2026-01-07 11:33:10.556643+00:00
U00948,C008,admin,signup_completed,2025-12-30 18:49:10.556643+00:00
U00948,C008,admin,email_verified,2025-12-30 18:57:10.556643+00:00
U00948,C008,admin,workspace_created,2025-12-30 19:40:10.556643+00:00
U00948,C008,admin,consult_created,2025-12-31 22:49:10.556643+00:00
U00948,C008,admin,consult_completed,2025-12-31 23:31:10.556643+00:00
U00949,C028,clinician,signup_completed,2026-01-04 01:49:10.556643+00:00
U00949,C028,clinician,email_verified,2026-01-04 02:07:10.556643+00:00
U00949,C028,clinician,workspace_created,2026-01-04 02:45:10.556643+00:00
U00949,C028,clinician,consult_created,2026-01-04 12:49:10.556643+00:00
U00949,C028,clinician,consult_completed,2026-01-04 13:12:10.556643+00:00
U00949,C028,clinician,note_finalized,2026-01-04 13:28:10.556643+00:00
U00949,C028,clinician,followup_due,2026-01-11 01:49:10.556643+00:00
U00950,C033,clinician,signup_completed,2025-12-28 19:49:10.556643+00:00
U00950,C033,clinician,email_verified,2025-12-28 20:07:10.556643+00:00
U00950,C033,clinician,workspace_created,2025-12-28 21:04:10.556643+00:00
U00950,C033,clinician,consult_created,2025-12-29 11:49:10.556643+00:00
U00950,C033,clinician,consult_completed,2025-12-29 12:21:10.556643+00:00
U00950,C033,clinician,note_finalized,2025-12-29 13:28:10.556643+00:00
U00950,C033,clinician,ehr_sync_connected,2025-12-31 03:49:10.556643+00:00
U00951,C038,clinician,signup_completed,2026-01-06 18:49:10.556643+00:00
U00951,C038,clinician,email_verified,2026-01-06 18:57:10.556643+00:00
U00951,C038,clinician,workspace_created,2026-01-06 19:26:10.556643+00:00
U00951,C038,clinician,consult_created,2026-01-07 02:49:10.556643+00:00
U00951,C038,clinician,consult_completed,2026-01-07 03:03:10.556643+00:00
U00951,C038,clinician,note_finalized,2026-01-07 04:05:10.556643+00:00
U00952,C033,clinician,signup_completed,2025-12-30 11:49:10.556643+00:00
U00952,C033,clinician,email_verified,2025-12-30 12:11:10.556643+00:00
U00952,C033,clinician,workspace_created,2025-12-30 13:08:10.556643+00:00
U00952,C033,clinician,consult_created,2026-01-01 00:49:10.556643+00:00
U00952,C033,clinician,consult_completed,2026-01-01 01:10:10.556643+00:00
U00952,C033,clinician,note_finalized,2026-01-01 01:48:10.556643+00:00
U00952,C033,clinician,followup_due,2026-01-02 11:49:10.556643+00:00
U00953,C028,clinician,signup_completed,2025-12-27 12:49:10.556643+00:00
U00953,C028,clinician,email_verified,2025-12-27 13:01:10.556643+00:00
U00953,C028,clinician,workspace_created,2025-12-27 13:28:10.556643+00:00
U00953,C028,clinician,consult_created,2025-12-27 15:49:10.556643+00:00
U00953,C028,clinician,consult_completed,2025-12-27 16:11:10.556643+00:00
U00954,C045,clinician,signup_completed,2025-12-25 08:49:10.556643+00:00
U00954,C045,clinician,email_verified,2025-12-25 09:14:10.556643+00:00
U00954,C045,clinician,workspace_created,2025-12-25 09:41:10.556643+00:00
U00954,C045,clinician,consult_created,2025-12-26 09:49:10.556643+00:00
U00954,C045,clinician,consult_completed,2025-12-26 10:26:10.556643+00:00
U00954,C045,clinician,note_finalized,2025-12-26 11:47:10.556643+00:00
U00955,C028,clinician,signup_completed,2025-12-25 15:49:10.556643+00:00
U00955,C028,clinician,email_verified,2025-12-25 15:54:10.556643+00:00
U00955,C028,clinician,workspace_created,2025-12-25 16:37:10.556643+00:00
U00955,C028,clinician,consult_created,2025-12-26 21:49:10.556643+00:00
U00955,C028,clinician,consult_completed,2025-12-26 22:43:10.556643+00:00
U00955,C028,clinician,note_finalized,2025-12-26 23:00:10.556643+00:00
U00956,C019,clinician,signup_completed,2026-01-02 11:49:10.556643+00:00
U00956,C019,clinician,email_verified,2026-01-02 12:16:10.556643+00:00
U00956,C019,clinician,workspace_created,2026-01-02 13:05:10.556643+00:00
U00956,C019,clinician,consult_created,2026-01-03 06:49:10.556643+00:00
U00956,C019,clinician,consult_completed,2026-01-03 07:42:10.556643+00:00
U00956,C019,clinician,note_finalized,2026-01-03 07:55:10.556643+00:00
U00957,C042,clinician,signup_completed,2026-01-11 11:49:10.556643+00:00
U00957,C042,clinician,email_verified,2026-01-11 11:59:10.556643+00:00
U00957,C042,clinician,workspace_created,2026-01-11 12:48:10.556643+00:00
U00957,C042,clinician,consult_created,2026-01-11 14:49:10.556643+00:00
U00957,C042,clinician,note_finalized,2026-01-11 15:07:10.556643+00:00
U00957,C042,clinician,consult_completed,2026-01-11 15:48:10.556643+00:00
U00957,C042,clinician,ehr_sync_connected,2026-01-14 04:49:10.556643+00:00
U00958,C002,admin,signup_completed,2026-01-08 11:49:10.556643+00:00
U00958,C002,admin,email_verified,2026-01-08 12:01:10.556643+00:00
